/home/cpaliard/Documents/stylegan2-ada-pytorch/projector.py:226: DeprecationWarning: LANCZOS is deprecated and will be removed in Pillow 10 (2023-07-01). Use Resampling.LANCZOS instead.
  target_pil = target_pil.resize((G.img_resolution, G.img_resolution), PIL.Image.LANCZOS)
Loading networks from "https://nvlabs-fi-cdn.nvidia.com/stylegan2-ada-pytorch/pretrained/ffhq.pkl"...
Computing W midpoint and stddev using 1 samples...
Setting up PyTorch plugin "bias_act_plugin"... Done.
Setting up PyTorch plugin "upfirdn2d_plugin"... /home/cpaliard/miniconda3/envs/sg_env/lib/python3.10/site-packages/torch/nn/modules/module.py:1130: UserWarning: operator() profile_node %106 : int = prim::profile_ivalue(%104)
 does not have profile information (Triggered internally at  ../torch/csrc/jit/codegen/cuda/graph_fuser.cpp:104.)
step  339/1000: dist 0.2516 loss 1.1114
step  340/1000: dist 0.2490 loss 5.4421
step  341/1000: dist 0.2490 loss 6.9929
step  342/1000: dist 0.2539 loss 3.3700
step  343/1000: dist 0.2494 loss 0.6648
step  344/1000: dist 0.2504 loss 2.3252
step  345/1000: dist 0.2522 loss 4.2848
step  346/1000: dist 0.2514 loss 3.0806
step  347/1000: dist 0.2541 loss 1.1413
step  348/1000: dist 0.2478 loss 1.4642
step  349/1000: dist 0.2493 loss 2.7563
step  350/1000: dist 0.2526 loss 2.8206
step  351/1000: dist 0.2597 loss 2.5812
step  352/1000: dist 0.2593 loss 4.0456
step  353/1000: dist 0.2468 loss 7.6873
step  354/1000: dist 0.2476 loss 13.6169
step  355/1000: dist 0.2510 loss 21.1836
step  356/1000: dist 0.2517 loss 24.7281
step  357/1000: dist 0.2540 loss 18.5281
step  358/1000: dist 0.2449 loss 9.3671
step  359/1000: dist 0.2486 loss 6.7768
step  360/1000: dist 0.2479 loss 8.0585
step  361/1000: dist 0.2565 loss 6.8978
step  362/1000: dist 0.2489 loss 6.2977
step  363/1000: dist 0.2434 loss 7.9962
step  364/1000: dist 0.2446 loss 5.9227
step  365/1000: dist 0.2572 loss 1.9659
step  366/1000: dist 0.2589 loss 3.8236
step  367/1000: dist 0.2555 loss 6.9423
step  368/1000: dist 0.2526 loss 4.1427
step  369/1000: dist 0.2507 loss 2.3490
step  370/1000: dist 0.2506 loss 7.2967
step  371/1000: dist 0.2510 loss 12.8965
step  372/1000: dist 0.2523 loss 18.2933
step  373/1000: dist 0.2490 loss 27.2923
step  374/1000: dist 0.2502 loss 28.2708
step  375/1000: dist 0.2460 loss 11.8115
step  376/1000: dist 0.2447 loss 1.0247
step  377/1000: dist 0.2500 loss 10.3281
step  378/1000: dist 0.2460 loss 15.5305
step  379/1000: dist 0.2477 loss 4.9424
step  380/1000: dist 0.2443 loss 2.4074
step  381/1000: dist 0.2392 loss 9.7346
step  382/1000: dist 0.2419 loss 5.9985
step  383/1000: dist 0.2467 loss 1.2024
step  384/1000: dist 0.2528 loss 6.2308
step  385/1000: dist 0.2472 loss 4.8496
step  386/1000: dist 0.2415 loss 0.6969
step  387/1000: dist 0.2402 loss 4.5618
step  388/1000: dist 0.2471 loss 3.7260
step  389/1000: dist 0.2481 loss 0.3264
step  390/1000: dist 0.2472 loss 3.4453
step  391/1000: dist 0.2456 loss 2.8604
step  392/1000: dist 0.2369 loss 0.5021
step  393/1000: dist 0.2433 loss 2.7780
step  394/1000: dist 0.2404 loss 2.2401
step  395/1000: dist 0.2435 loss 1.5110
step  396/1000: dist 0.2365 loss 3.7570
step  397/1000: dist 0.2407 loss 4.2032
step  398/1000: dist 0.2396 loss 6.5195
step  399/1000: dist 0.2423 loss 11.2410
step  400/1000: dist 0.2380 loss 14.3457
step  401/1000: dist 0.2382 loss 17.3144
step  402/1000: dist 0.2401 loss 18.0256
step  403/1000: dist 0.2490 loss 15.2642
step  404/1000: dist 0.2540 loss 11.3537
step  405/1000: dist 0.2427 loss 7.2380
step  406/1000: dist 0.2393 loss 6.5374
step  407/1000: dist 0.2376 loss 10.7735
step  408/1000: dist 0.2420 loss 14.5291
step  409/1000: dist 0.2446 loss 15.0190
step  410/1000: dist 0.2480 loss 13.9960
step  411/1000: dist 0.2432 loss 11.8805
step  412/1000: dist 0.2379 loss 8.8360
step  413/1000: dist 0.2403 loss 5.0157
step  414/1000: dist 0.2377 loss 2.9515
step  415/1000: dist 0.2429 loss 5.5067
step  416/1000: dist 0.2313 loss 8.5432
step  417/1000: dist 0.2329 loss 7.1741
step  418/1000: dist 0.2404 loss 4.3346
step  419/1000: dist 0.2362 loss 5.5031
step  420/1000: dist 0.2433 loss 10.6914
step  421/1000: dist 0.2412 loss 15.7469
step  422/1000: dist 0.2419 loss 18.4469
step  423/1000: dist 0.2314 loss 20.1141
step  424/1000: dist 0.2408 loss 20.4221
step  425/1000: dist 0.2402 loss 20.2172
step  426/1000: dist 0.2436 loss 22.1736
step  427/1000: dist 0.2411 loss 21.7684
step  428/1000: dist 0.2341 loss 14.3603
step  429/1000: dist 0.2361 loss 6.6172
step  430/1000: dist 0.2453 loss 7.7532
step  431/1000: dist 0.2357 loss 13.7395
step  432/1000: dist 0.2340 loss 14.0121
step  433/1000: dist 0.2303 loss 10.7051
step  434/1000: dist 0.2292 loss 13.5297
step  435/1000: dist 0.2316 loss 19.2426
step  436/1000: dist 0.2402 loss 17.2962
step  437/1000: dist 0.2292 loss 9.8357
step  438/1000: dist 0.2335 loss 5.7591
step  439/1000: dist 0.2281 loss 5.5606
step  440/1000: dist 0.2313 loss 6.9957
step  441/1000: dist 0.2339 loss 10.3906
step  442/1000: dist 0.2315 loss 12.2593
step  443/1000: dist 0.2299 loss 11.4920
step  444/1000: dist 0.2338 loss 15.6430
step  445/1000: dist 0.2315 loss 26.4856
step  446/1000: dist 0.2321 loss 34.0468
step  447/1000: dist 0.2299 loss 31.0857
step  448/1000: dist 0.2297 loss 20.4116
step  449/1000: dist 0.2283 loss 11.1507
step  450/1000: dist 0.2298 loss 12.8710
step  451/1000: dist 0.2295 loss 25.6089
step  452/1000: dist 0.2282 loss 35.5184
step  453/1000: dist 0.2297 loss 30.6548
step  454/1000: dist 0.2349 loss 16.3756
step  455/1000: dist 0.2306 loss 10.4326
step  456/1000: dist 0.2300 loss 18.3396
step  457/1000: dist 0.2309 loss 29.6831
step  458/1000: dist 0.2386 loss 35.0347
step  459/1000: dist 0.2370 loss 35.7499
step  460/1000: dist 0.2397 loss 37.1320
step  461/1000: dist 0.2341 loss 36.7656
step  462/1000: dist 0.2333 loss 28.0706
step  463/1000: dist 0.2281 loss 16.2815
step  464/1000: dist 0.2330 loss 16.3169
step  465/1000: dist 0.2389 loss 23.0027
step  466/1000: dist 0.2296 loss 23.3486
step  467/1000: dist 0.2292 loss 22.3687
step  468/1000: dist 0.2401 loss 30.1463
step  469/1000: dist 0.2351 loss 38.6815
step  470/1000: dist 0.2326 loss 34.8670
step  471/1000: dist 0.2292 loss 23.8001
step  472/1000: dist 0.2276 loss 15.3952
step  473/1000: dist 0.2347 loss 10.2314
step  474/1000: dist 0.2316 loss 9.8544
step  475/1000: dist 0.2315 loss 15.3196
step  476/1000: dist 0.2301 loss 15.6172
step  477/1000: dist 0.2252 loss 7.3838
step  478/1000: dist 0.2251 loss 4.9034
step  479/1000: dist 0.2252 loss 9.7056
step  480/1000: dist 0.2242 loss 8.9779
step  481/1000: dist 0.2267 loss 5.1922
step  482/1000: dist 0.2262 loss 6.4167
step  483/1000: dist 0.2372 loss 7.6292
step  484/1000: dist 0.2276 loss 7.1236
step  485/1000: dist 0.2303 loss 10.4222
step  486/1000: dist 0.2307 loss 14.8136
step  487/1000: dist 0.2306 loss 17.0776
step  488/1000: dist 0.2260 loss 18.3745
step  489/1000: dist 0.2387 loss 15.1426
step  490/1000: dist 0.2343 loss 6.2366
step  491/1000: dist 0.2245 loss 1.6968
step  492/1000: dist 0.2228 loss 5.3571
step  493/1000: dist 0.2312 loss 9.3266
step  494/1000: dist 0.2361 loss 7.4369
step  495/1000: dist 0.2278 loss 2.4808
step  496/1000: dist 0.2336 loss 1.6495
step  497/1000: dist 0.2373 loss 5.1092
step  498/1000: dist 0.2330 loss 5.5637
step  499/1000: dist 0.2282 loss 1.8029
step  500/1000: dist 0.2296 loss 0.9003
step  501/1000: dist 0.2463 loss 3.5958
step  502/1000: dist 0.2351 loss 3.5596
step  503/1000: dist 0.2280 loss 0.9962
step  504/1000: dist 0.2244 loss 0.9542
step  505/1000: dist 0.2325 loss 2.5884
step  506/1000: dist 0.2296 loss 2.0947
step  507/1000: dist 0.2259 loss 0.6309
step  508/1000: dist 0.2305 loss 0.9398
step  509/1000: dist 0.2300 loss 1.8565
step  510/1000: dist 0.2239 loss 1.3137
step  511/1000: dist 0.2225 loss 0.4696
step  512/1000: dist 0.2206 loss 0.9103
step  513/1000: dist 0.2176 loss 1.4331
step  514/1000: dist 0.2232 loss 0.9328
step  515/1000: dist 0.2248 loss 0.6462
step  516/1000: dist 0.2196 loss 1.2591
step  517/1000: dist 0.2234 loss 1.6640
step  518/1000: dist 0.2211 loss 1.7228
step  519/1000: dist 0.2252 loss 2.5772
step  520/1000: dist 0.2211 loss 4.3361
step  521/1000: dist 0.2221 loss 6.6159
step  522/1000: dist 0.2221 loss 10.0229
step  523/1000: dist 0.2222 loss 15.0047
step  524/1000: dist 0.2243 loss 20.5644
step  525/1000: dist 0.2189 loss 25.2959
step  526/1000: dist 0.2229 loss 29.0409
step  527/1000: dist 0.2220 loss 31.2720
step  528/1000: dist 0.2212 loss 28.1920
step  529/1000: dist 0.2185 loss 18.3349
step  530/1000: dist 0.2234 loss 10.5359
step  531/1000: dist 0.2265 loss 11.1353
step  532/1000: dist 0.2211 loss 12.8060
step  533/1000: dist 0.2232 loss 8.3181
step  534/1000: dist 0.2246 loss 4.9538
step  535/1000: dist 0.2198 loss 10.1263
step  536/1000: dist 0.2237 loss 14.0533
step  537/1000: dist 0.2239 loss 9.4856
step  538/1000: dist 0.2220 loss 8.6871
step  539/1000: dist 0.2219 loss 18.9077
step  540/1000: dist 0.2219 loss 26.7868
step  541/1000: dist 0.2224 loss 22.7339
step  542/1000: dist 0.2214 loss 13.0714
step  543/1000: dist 0.2229 loss 6.2786
step  544/1000: dist 0.2257 loss 6.6891
step  545/1000: dist 0.2203 loss 13.9473
step  546/1000: dist 0.2203 loss 18.7847
step  547/1000: dist 0.2198 loss 15.5672
step  548/1000: dist 0.2221 loss 15.4870
step  549/1000: dist 0.2234 loss 23.1922
step  550/1000: dist 0.2221 loss 26.2066
step  551/1000: dist 0.2277 loss 24.2153
step  552/1000: dist 0.2168 loss 29.9479
step  553/1000: dist 0.2174 loss 34.1071
step  554/1000: dist 0.2231 loss 20.7941
step  555/1000: dist 0.2173 loss 6.0111
step  556/1000: dist 0.2166 loss 9.8345
step  557/1000: dist 0.2177 loss 18.4920
step  558/1000: dist 0.2170 loss 13.2281
step  559/1000: dist 0.2162 loss 4.6606
step  560/1000: dist 0.2154 loss 7.6023
step  561/1000: dist 0.2172 loss 11.6162
step  562/1000: dist 0.2195 loss 6.4067
step  563/1000: dist 0.2182 loss 2.8277
step  564/1000: dist 0.2176 loss 6.9601
step  565/1000: dist 0.2156 loss 7.3114
step  566/1000: dist 0.2151 loss 2.3058
step  567/1000: dist 0.2175 loss 2.7757
step  568/1000: dist 0.2189 loss 6.0159
step  569/1000: dist 0.2165 loss 3.4650
step  570/1000: dist 0.2182 loss 0.9340
step  571/1000: dist 0.2167 loss 3.5042
step  572/1000: dist 0.2174 loss 4.1290
step  573/1000: dist 0.2138 loss 1.4938
step  574/1000: dist 0.2147 loss 2.0537
step  575/1000: dist 0.2163 loss 4.3203
step  576/1000: dist 0.2159 loss 4.2933
step  577/1000: dist 0.2155 loss 5.5167
step  578/1000: dist 0.2161 loss 10.2484
step  579/1000: dist 0.2120 loss 15.8752
step  580/1000: dist 0.2138 loss 22.4330
step  581/1000: dist 0.2151 loss 28.4927
step  582/1000: dist 0.2149 loss 27.0953
step  583/1000: dist 0.2129 loss 15.3932
step  584/1000: dist 0.2136 loss 4.0217
step  585/1000: dist 0.2122 loss 2.9116
step  586/1000: dist 0.2130 loss 9.6153
step  587/1000: dist 0.2127 loss 13.4245
step  588/1000: dist 0.2124 loss 8.1812
step  589/1000: dist 0.2118 loss 1.2774
step  590/1000: dist 0.2144 loss 2.6102
step  591/1000: dist 0.2123 loss 7.9900
step  592/1000: dist 0.2129 loss 6.8769
step  593/1000: dist 0.2119 loss 1.3498
step  594/1000: dist 0.2136 loss 1.2015
step  595/1000: dist 0.2192 loss 4.9492
step  596/1000: dist 0.2167 loss 4.4438
step  597/1000: dist 0.2115 loss 1.0897
step  598/1000: dist 0.2194 loss 1.2012
step  599/1000: dist 0.2143 loss 3.2631
step  600/1000: dist 0.2190 loss 2.8200
step  601/1000: dist 0.2173 loss 1.5255
step  602/1000: dist 0.2198 loss 2.4664
step  603/1000: dist 0.2193 loss 4.2959
step  604/1000: dist 0.2208 loss 5.9218
step  605/1000: dist 0.2223 loss 9.3959
step  606/1000: dist 0.2181 loss 15.4927
step  607/1000: dist 0.2181 loss 20.9934
step  608/1000: dist 0.2258 loss 21.1142
step  609/1000: dist 0.2234 loss 12.6899
step  610/1000: dist 0.2223 loss 2.7686
step  611/1000: dist 0.2168 loss 1.9034
step  612/1000: dist 0.2199 loss 8.5708
step  613/1000: dist 0.2239 loss 10.6171
step  614/1000: dist 0.2163 loss 4.3390
step  615/1000: dist 0.2158 loss 1.1995
step  616/1000: dist 0.2161 loss 6.0505
step  617/1000: dist 0.2147 loss 9.0253
step  618/1000: dist 0.2138 loss 6.9517
step  619/1000: dist 0.2137 loss 9.8277
step  620/1000: dist 0.2116 loss 19.9880
step  621/1000: dist 0.2153 loss 27.5755
step  622/1000: dist 0.2114 loss 26.7012
step  623/1000: dist 0.2117 loss 19.5820
step  624/1000: dist 0.2115 loss 12.5693
step  625/1000: dist 0.2130 loss 12.2892
step  626/1000: dist 0.2141 loss 16.3938
step  627/1000: dist 0.2100 loss 14.5976
step  628/1000: dist 0.2098 loss 7.7198
step  629/1000: dist 0.2137 loss 10.7577
step  630/1000: dist 0.2116 loss 23.2836
step  631/1000: dist 0.2109 loss 28.5733
step  632/1000: dist 0.2143 loss 22.7813
step  633/1000: dist 0.2150 loss 15.2153
step  634/1000: dist 0.2140 loss 7.5433
step  635/1000: dist 0.2112 loss 3.4086
step  636/1000: dist 0.2163 loss 8.8126
step  637/1000: dist 0.2165 loss 14.2674
step  638/1000: dist 0.2091 loss 7.7966
step  639/1000: dist 0.2113 loss 0.8996
step  640/1000: dist 0.2148 loss 5.6921
step  641/1000: dist 0.2105 loss 10.3938
step  642/1000: dist 0.2104 loss 7.1977
step  643/1000: dist 0.2121 loss 7.6714
step  644/1000: dist 0.2094 loss 15.8946
step  645/1000: dist 0.2095 loss 22.6730
step  646/1000: dist 0.2096 loss 25.5277
step  647/1000: dist 0.2094 loss 22.9612
step  648/1000: dist 0.2072 loss 12.1385
step  649/1000: dist 0.2101 loss 2.1274
step  650/1000: dist 0.2089 loss 5.2662
step  651/1000: dist 0.2088 loss 13.2537
step  652/1000: dist 0.2104 loss 10.2653
step  653/1000: dist 0.2070 loss 1.9899
step  654/1000: dist 0.2075 loss 3.2489
step  655/1000: dist 0.2084 loss 8.5250
step  656/1000: dist 0.2092 loss 5.8660
step  657/1000: dist 0.2086 loss 1.8629
step  658/1000: dist 0.2063 loss 5.4784
step  659/1000: dist 0.2081 loss 8.7668
step  660/1000: dist 0.2095 loss 7.4947
step  661/1000: dist 0.2090 loss 10.7547
step  662/1000: dist 0.2072 loss 18.3419
step  663/1000: dist 0.2089 loss 20.4123
step  664/1000: dist 0.2085 loss 16.3934
step  665/1000: dist 0.2061 loss 10.1469
step  666/1000: dist 0.2098 loss 3.3401
step  667/1000: dist 0.2063 loss 1.8645
step  668/1000: dist 0.2081 loss 7.6042
step  669/1000: dist 0.2071 loss 10.1510
step  670/1000: dist 0.2102 loss 4.6842
step  671/1000: dist 0.2073 loss 1.4947
step  672/1000: dist 0.2056 loss 5.2613
step  673/1000: dist 0.2079 loss 8.4098
step  674/1000: dist 0.2046 loss 7.9421
step  675/1000: dist 0.2071 loss 8.8834
step  676/1000: dist 0.2072 loss 13.4885
step  677/1000: dist 0.2062 loss 17.7361
step  678/1000: dist 0.2095 loss 16.5711
step  679/1000: dist 0.2043 loss 10.2916
step  680/1000: dist 0.2071 loss 5.2139
step  681/1000: dist 0.2043 loss 5.6391
step  682/1000: dist 0.2046 loss 9.8913
step  683/1000: dist 0.2038 loss 15.1814
step  684/1000: dist 0.2058 loss 18.6355
step  685/1000: dist 0.2050 loss 18.2094
step  686/1000: dist 0.2059 loss 14.9912
step  687/1000: dist 0.2038 loss 11.5089
step  688/1000: dist 0.2063 loss 7.6402
step  689/1000: dist 0.2033 loss 5.4857
step  690/1000: dist 0.2043 loss 8.9876
step  691/1000: dist 0.2036 loss 15.9050
step  692/1000: dist 0.2043 loss 18.7639
step  693/1000: dist 0.2045 loss 16.8141
step  694/1000: dist 0.2046 loss 15.4784
step  695/1000: dist 0.2034 loss 14.0469
step  696/1000: dist 0.2036 loss 8.2748
step  697/1000: dist 0.2051 loss 2.1796
step  698/1000: dist 0.2035 loss 3.2147
step  699/1000: dist 0.2038 loss 8.8007
step  700/1000: dist 0.2043 loss 9.1085
step  701/1000: dist 0.2028 loss 3.1935
step  702/1000: dist 0.2036 loss 0.4705
step  703/1000: dist 0.2034 loss 3.9875
step  704/1000: dist 0.2034 loss 6.1188
step  705/1000: dist 0.2041 loss 2.9953
step  706/1000: dist 0.2033 loss 0.4035
step  707/1000: dist 0.2046 loss 2.1707
step  708/1000: dist 0.2036 loss 3.8757
step  709/1000: dist 0.2041 loss 2.1993
step  710/1000: dist 0.2047 loss 0.5225
step  711/1000: dist 0.2036 loss 1.5788
step  712/1000: dist 0.2054 loss 2.7494
step  713/1000: dist 0.2084 loss 1.9365
step  714/1000: dist 0.2061 loss 1.3908
step  715/1000: dist 0.2046 loss 3.0320
step  716/1000: dist 0.2065 loss 5.5622
step  717/1000: dist 0.2057 loss 8.4192
step  718/1000: dist 0.2079 loss 13.8643
step  719/1000: dist 0.2035 loss 22.0791
step  720/1000: dist 0.2063 loss 27.2888
step  721/1000: dist 0.2048 loss 21.3903
step  722/1000: dist 0.2055 loss 8.2019
step  723/1000: dist 0.2034 loss 3.2157
step  724/1000: dist 0.2037 loss 11.7265
step  725/1000: dist 0.2043 loss 21.1033
step  726/1000: dist 0.2043 loss 21.9735
step  727/1000: dist 0.2035 loss 24.3209
step  728/1000: dist 0.2039 loss 37.0076
step  729/1000: dist 0.2017 loss 45.2791
step  730/1000: dist 0.2042 loss 32.4958
step  731/1000: dist 0.2034 loss 10.8544
step  732/1000: dist 0.2039 loss 3.9838
step  733/1000: dist 0.2056 loss 11.5188
step  734/1000: dist 0.2026 loss 17.4364
step  735/1000: dist 0.2042 loss 14.3782
step  736/1000: dist 0.2038 loss 6.6333
step  737/1000: dist 0.2028 loss 3.9919
step  738/1000: dist 0.2033 loss 9.5166
step  739/1000: dist 0.2055 loss 12.8267
step  740/1000: dist 0.2018 loss 8.3680
step  741/1000: dist 0.2054 loss 8.4336
step  742/1000: dist 0.2034 loss 18.9024
step  743/1000: dist 0.2046 loss 27.1210
step  744/1000: dist 0.2037 loss 28.7148
step  745/1000: dist 0.2044 loss 29.9930
step  746/1000: dist 0.2025 loss 29.2064
step  747/1000: dist 0.2058 loss 25.8302
step  748/1000: dist 0.2014 loss 33.3235
step  749/1000: dist 0.2032 loss 48.8582
step  750/1000: dist 0.2027 loss 49.7933
step  751/1000: dist 0.2030 loss 32.1807
step  752/1000: dist 0.2014 loss 19.0546
step  753/1000: dist 0.2028 loss 15.8609
step  754/1000: dist 0.2019 loss 14.0179
step  755/1000: dist 0.2035 loss 14.8363
step  756/1000: dist 0.2007 loss 18.4031
step  757/1000: dist 0.2025 loss 15.0423
step  758/1000: dist 0.2023 loss 5.7347
step  759/1000: dist 0.2025 loss 4.9814
step  760/1000: dist 0.2014 loss 12.1970
step  761/1000: dist 0.2021 loss 11.8556
step  762/1000: dist 0.2028 loss 3.7676
step  763/1000: dist 0.2019 loss 2.3218
step  764/1000: dist 0.2039 loss 7.7155
step  765/1000: dist 0.2022 loss 7.6901
step  766/1000: dist 0.2017 loss 2.8779
step  767/1000: dist 0.2003 loss 2.7244
step  768/1000: dist 0.2043 loss 5.5855
step  769/1000: dist 0.2008 loss 5.3936
step  770/1000: dist 0.2063 loss 4.3670
step  771/1000: dist 0.2007 loss 5.8227
step  772/1000: dist 0.2031 loss 8.1991
step  773/1000: dist 0.1998 loss 9.9604
step  774/1000: dist 0.2009 loss 11.1801
step  775/1000: dist 0.2009 loss 11.1366
step  776/1000: dist 0.2013 loss 8.7761
step  777/1000: dist 0.1997 loss 4.4344
step  778/1000: dist 0.2002 loss 1.3001
step  779/1000: dist 0.2022 loss 1.9351
step  780/1000: dist 0.2009 loss 3.9963
step  781/1000: dist 0.2017 loss 4.4515
step  782/1000: dist 0.2023 loss 3.3725
step  783/1000: dist 0.2021 loss 1.6420
step  784/1000: dist 0.2019 loss 0.7408
step  785/1000: dist 0.2020 loss 1.9510
step  786/1000: dist 0.2035 loss 2.9530
step  787/1000: dist 0.2016 loss 1.5904
step  788/1000: dist 0.2011 loss 0.3702
step  789/1000: dist 0.2009 loss 1.0973
step  790/1000: dist 0.1999 loss 1.7451
step  791/1000: dist 0.2000 loss 1.1664
step  792/1000: dist 0.1992 loss 0.5290
step  793/1000: dist 0.2002 loss 0.6410
step  794/1000: dist 0.1989 loss 1.0546
step  795/1000: dist 0.2000 loss 0.9120
step  796/1000: dist 0.1996 loss 0.3833
step  797/1000: dist 0.1989 loss 0.4608
step  798/1000: dist 0.1994 loss 0.8164
step  799/1000: dist 0.1989 loss 0.5666
step  800/1000: dist 0.1994 loss 0.2751
step  801/1000: dist 0.2000 loss 0.4801
step  802/1000: dist 0.1991 loss 0.5671
step  803/1000: dist 0.1982 loss 0.3439
step  804/1000: dist 0.1991 loss 0.2958
step  805/1000: dist 0.1981 loss 0.4204
step  806/1000: dist 0.1984 loss 0.3872
step  807/1000: dist 0.1981 loss 0.2640
step  808/1000: dist 0.1979 loss 0.2970
step  809/1000: dist 0.1976 loss 0.3559
step  810/1000: dist 0.1984 loss 0.2743
step  811/1000: dist 0.1984 loss 0.2405
step  812/1000: dist 0.1984 loss 0.3029
step  813/1000: dist 0.1977 loss 0.2737
step  814/1000: dist 0.1971 loss 0.2222
step  815/1000: dist 0.1974 loss 0.2582
step  816/1000: dist 0.1976 loss 0.2623
step  817/1000: dist 0.1983 loss 0.2187
step  818/1000: dist 0.1997 loss 0.2336
step  819/1000: dist 0.2024 loss 0.2531
step  820/1000: dist 0.1978 loss 0.2138
step  821/1000: dist 0.1991 loss 0.2192
step  822/1000: dist 0.1979 loss 0.2365
step  823/1000: dist 0.1993 loss 0.2094
step  824/1000: dist 0.1994 loss 0.2143
step  825/1000: dist 0.1978 loss 0.2255
step  826/1000: dist 0.2005 loss 0.2055
step  827/1000: dist 0.1976 loss 0.2112
step  828/1000: dist 0.1983 loss 0.2160
step  829/1000: dist 0.2001 loss 0.2031
step  830/1000: dist 0.1966 loss 0.2088
step  831/1000: dist 0.2000 loss 0.2096
step  832/1000: dist 0.1983 loss 0.2017
step  833/1000: dist 0.1982 loss 0.2075
step  834/1000: dist 0.1981 loss 0.2033
step  835/1000: dist 0.1976 loss 0.2013
step  836/1000: dist 0.1981 loss 0.2044
step  837/1000: dist 0.1969 loss 0.2001
step  838/1000: dist 0.1972 loss 0.2004
step  839/1000: dist 0.1974 loss 0.2017
step  840/1000: dist 0.1967 loss 0.1984
step  841/1000: dist 0.1975 loss 0.2006
step  842/1000: dist 0.1973 loss 0.1998
step  843/1000: dist 0.1971 loss 0.1982
step  844/1000: dist 0.1969 loss 0.1997
step  845/1000: dist 0.1975 loss 0.1983
step  846/1000: dist 0.1964 loss 0.1982
step  847/1000: dist 0.1965 loss 0.1979
step  848/1000: dist 0.1960 loss 0.1967
step  849/1000: dist 0.1967 loss 0.1983
step  850/1000: dist 0.1966 loss 0.1969
step  851/1000: dist 0.1966 loss 0.1979
step  852/1000: dist 0.1957 loss 0.1962
step  853/1000: dist 0.1969 loss 0.1976
step  854/1000: dist 0.1968 loss 0.1975
step  855/1000: dist 0.1966 loss 0.1969
step  856/1000: dist 0.1958 loss 0.1965
step  857/1000: dist 0.1969 loss 0.1970
